Id,Date,Url,Topic_Heading
125,5/21/2020,https://www.agriculture.com/news/business/when-it-comes-to-rfs-petitions-wheeler-makes-no-promises,come
126,5/21/2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-may-21-2020,may
127,5/20/2020,https://www.agriculture.com/news/crops/wheat-tour-day-2-42-bushels-per-acre,acre
128,5/20/2020,https://www.agriculture.com/news/crops/eligible-bushels-for-coronavirus-payment-remain-unclear-economists-say,bushel
129,5/20/2020,https://www.agriculture.com/news/business/the-disruption-of-the-supply-chain-begins-with-agriculture,agriculture
130,5/20/2020,https://www.agriculture.com/news/livestock/maybe-we-should-cut-off-cattle-imports-says-trump,cattle
131,5/20/2020,https://www.agriculture.com/news/business/trump-launches-coronavirus-aid-to-agriculture-with-a-750000-top-payment,agriculture
132,5/20/2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-may-20-2020,may
133,5/19/2020,https://www.agriculture.com/news/crops/wheat-tour-day-1-41-to-51-bushels-per-acre,acre
134,5/19/2020,https://www.agriculture.com/news/business/cfap-applications-to-open-may-26,application
135,5/19/2020,https://www.agriculture.com/news/business/meat-production-to-rebound-sharply-after-coronavirus-slowdown-usda,–
136,5/19/2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-may-19-2020,big
137,5/18/2020,https://www.agriculture.com/news/crops/80-of-the-us-corn-crop-has-been-seeded-usda-reports,corn
138,5/18/2020,https://www.agriculture.com/news/qa-country-singer-and-ag-business-owner-levi-riggs,singer
139,5/18/2020,https://www.agriculture.com/news/livestock/merck-animal-health-american-hereford-association-to-offer-educational-opportunities,american
140,5/18/2020,https://www.agriculture.com/news/business/worst-may-be-over-says-ethanol-leader,ethanol
141,5/18/2020,https://www.agriculture.com/news/business/coalition-calls-for-corporate-meat-boycott-to-improve-working-conditions,boycott
142,5/18/2020,https://www.agriculture.com/news/business/house-votes-to-double-coronavirus-payments-to-agriculture,agriculture
143,5/18/2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-may-18-2020,big
144,5/15/2020,https://www.agriculture.com/news/business/qa-john-walter-web-pioneer,john
145,5/15/2020,https://www.agriculture.com/news/crops/how-to-check-corn-for-freeze-damage,check
146,5/15/2020,https://www.agriculture.com/news/technology/the-internet-for-agriculture-was-born-25-years-ago,ago
147,5/15/2020,https://www.agriculture.com/news/business/as-coronavirus-weakens-ag-sector-federal-payments-may-be-key,ag
148,5/15/2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-may-15-2020,big
149,5/14/2020,https://www.agriculture.com/news/machinery/steel-deals-buys-of-the-week,combine
150,5/14/2020,https://www.agriculture.com/news/livestock/three-producers-speak-out-about-the-effects-of-covid-19-on-their-operations,bottleneck
151,5/14/2020,https://www.agriculture.com/crops/corn/envita-now-available-for-foliar-application-in-corn,application
152,5/14/2020,https://www.agriculture.com/news/sf-blog/depressed-ethanol-consumption-to-last-through-2021,consumption
153,5/14/2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-may-14-2020,big
154,5/13/2020,https://www.agriculture.com/news/crops/corn-belt-rain-followed-by-sunshine-forecaster-says,belt
155,5/13/2020,https://www.agriculture.com/news/business/coronavirus-could-pare-meat-consumption-by-10-pounds-per-american,american
156,5/13/2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-may-13-2020,big
157,05-12-2020,https://www.agriculture.com/news/crops/corteva-to-launch-brevant-seed-brand-for-2021,brand
158,05-12-2020,https://www.agriculture.com/news/crops/brrr-those-soybeans-got-cold,brrr
159,05-12-2020,https://www.agriculture.com/news/machinery/best-iron-buys-of-the-week-0,best
160,05-12-2020,https://www.agriculture.com/news/crops/usda-sees-a-wall-of-corn-hitting-us-grain-bins-in-2020-and-2021,corn
161,05-12-2020,https://www.agriculture.com/news/business/china-trade-advisers-talk-of-renegotiating-us-trade-pact-report,trade
162,05-12-2020,https://www.agriculture.com/news/business/pay-hog-farmers-indemnities-for-culling-herds-say-senators,culling
163,05-12-2020,https://www.agriculture.com/news/business/farmland-trust-supports-1000-farmers-who-sell-direct,direct
164,05-12-2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-may-12-2020,big
165,05-11-2020,https://www.agriculture.com/news/crops/us-corn-crop-is-67-planted-usda-reports,corn
166,05-11-2020,https://www.agriculture.com/news/business/most-meat-plants-will-be-on-line-this-week-despite-coronavirus-says-perdue,coronavirus
167,05-11-2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-may-11-2020,big
168,05-08-2020,https://www.agriculture.com/news/murder-hornets-not-taking-over-usda-says,hornet
169,05-08-2020,https://www.agriculture.com/news/livestock/usda-applauds-safe-reopening-of-meatpacking-facilities,applauds
170,05-08-2020,https://www.agriculture.com/news/business/food-box-purchases-will-precede-coronavirus-checks-to-farmers,box
171,05-08-2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-may-8-2020,may
172,05-07-2020,https://www.agriculture.com/news/business/midwestern-hog-plants-ease-back-into-operation-we-ve-turned-the-corner-says-perdue,back
173,05-07-2020,https://www.agriculture.com/news/business/multibillion-dollar-corn-and-soy-payments-possible-due-to-coronavirus,corn
174,05-07-2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-may-7-2020,big
175,05-06-2020,https://www.agriculture.com/news/business/qa-scott-harris-vp-of-case-ih-north-america,scott
176,05-06-2020,https://www.agriculture.com/news/crops/frost-to-hit-the-corn-belt-friday-night-forecaster-says,hit
177,05-06-2020,https://www.agriculture.com/news/crops/germany-heading-toward-a-third-summer-of-drought,drought
178,05-06-2020,https://www.agriculture.com/news/livestock/perdue-tells-officials-he-expects-them-to-work-with-packers,expects
179,05-06-2020,https://www.agriculture.com/news/business/coronavirus-pummels-farmer-confidence-for-second-month,confidence
180,05-06-2020,https://www.agriculture.com/news/business/shoppers-could-see-less-meat-at-higher-prices-due-to-coronavirus,coronavirus
181,05-06-2020,https://www.agriculture.com/news/business/meat-plant-closures-tighten-retail-supply-increase-prices-for-consumers,closure
182,05-06-2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-may-6-2020,big
183,05-05-2020,https://www.agriculture.com/news/technology/experts-predict-challenges-ahead-for-ag-tech-adoption,adoption
184,05-05-2020,https://www.agriculture.com/news/crops/winter-wheat-crop-is-in-tough-shape-growers-say,crop
185,05-05-2020,https://www.agriculture.com/closed-meat-plants-empty-meat-cases-in-coming-months,meat
186,05-05-2020,https://www.agriculture.com/news/machinery/tractor-zoom-soars-to-400-auction-partners,auction
187,05-05-2020,https://www.agriculture.com/news/business/ag-barometer-index-drops-below-100-as-coronavirus-disrupts-agriculture,ag
188,05-05-2020,https://www.agriculture.com/news/crops/good-news-from-northeastern-south-dakota,dakota
189,05-05-2020,https://www.agriculture.com/crops/wheat/pivot-bio-ramps-up-funding-announces-new-wheat-product,wheat
190,05-05-2020,https://www.agriculture.com/news/crops/fmc-launches-elevest-insect-control,control
191,05-05-2020,https://www.agriculture.com/news/business/biden-calls-meatpacking-plant-conditions-inhumane-and-downright-immoral,biden
192,05-05-2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-may-5-2020,may
193,05-04-2020,https://www.agriculture.com/news/crops/corn-planting-progress-surges-ahead-with-below-average-precipitation,ahead
194,05-04-2020,https://www.agriculture.com/news/crops/us-farmers-are-over-halfway-done-with-planting-corn-usda-says,corn
195,05-04-2020,https://www.agriculture.com/news/business/usda-announces-100-million-in-competitive-grants-for-biofuels-infrastructure,announces
196,05-04-2020,https://www.agriculture.com/news/business/usda-announces-details-of-470-mill-in-food-purchases,announces
197,05-04-2020,https://www.agriculture.com/news/business/as-meat-plants-reopen-iowa-south-dakota-pennsylvania-and-nebraska-are-coronavirus,coronavirus
198,05-04-2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-may-4-2020,big
199,05-01-2020,https://www.agriculture.com/news/crops/dont-sweat-it-if-your-corn-isnt-planted-by-may-day,corn
200,05-01-2020,https://www.agriculture.com/news/machinery/deere-to-suspend-production-at-davenport-dubuque-facilities,davenport
201,05-01-2020,https://www.agriculture.com/news/livestock/packing-plant-reopenings-will-begin-maybe-by-the-end-of-this-week-says-perdue,begin
202,05-01-2020,https://www.agriculture.com/news/what-farmers-are-reading-this-week-april-24-may-1,april
203,05-01-2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-may-1-2020,may
204,4/30/2020,https://www.agriculture.com/news/livestock/the-best-way-to-keep-meatpacking-and-food-processing-plants-open-is-to-protect-its,best
205,4/30/2020,https://www.agriculture.com/news/the-ripple-effect-of-covid-19-for-soybean-farmers-demand-and-transportation,covid
206,4/30/2020,https://www.agriculture.com/news/business/q-a-joe-michaels-great-plains-president,a
207,4/30/2020,https://www.agriculture.com/news/livestock/all-natural-product-reduces-odors-associated-with-carcass-composting,allnatural
208,4/30/2020,https://www.agriculture.com/news/crops/be-daring-gets-beans-in-the-ground-immediately,bean
209,4/30/2020,https://www.agriculture.com/news/livestock/three-pork-plants-are-top-us-priority-for-reopening-says-peterson,peterson
210,4/30/2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-april-30-2020,thing
211,4/29/2020,https://www.agriculture.com/news/business/china-may-miss-phase-one-target-for-us-farm-purchases,china
212,4/29/2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-april-29-2020,april
213,4/28/2020,https://www.agriculture.com/news/usda-announces-15-million-for-conservation-innovation-grants,announces
214,4/28/2020,https://www.agriculture.com/news/business/vegetable-grower-never-let-a-crisis-go-to-waste,crisis
215,4/28/2020,https://www.agriculture.com/news/livestock/iowa-leaders-ask-federal-indemnities-for-hog-culling,ask
216,4/28/2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-april-28-2020,thing
217,4/27/2020,https://www.agriculture.com/news/livestock/coronavirus-renews-focus-on-meatpacker-concentration,concentration
218,4/27/2020,https://www.agriculture.com/news/crops/iowa-corn-planting-races-ahead-usda-crop-progress-report-says,ahead
219,4/27/2020,https://www.agriculture.com/news/machinery/dont-plant-wet-but-beans-in-early-and-other-planting-advice-0,planting
220,4/27/2020,https://www.agriculture.com/news/livestock/as-meat-plants-slow-us-will-help-growers-kill-livestock,kill
221,4/27/2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-april-27-2020,thing
222,4/24/2020,https://www.agriculture.com/news/livestock/usda-sets-up-national-incident-coordination-center-to-help-livestock-producers,center
223,4/24/2020,https://www.agriculture.com/news/machinery/best-buys-of-the-week,best
224,4/24/2020,https://www.agriculture.com/news/technology/technology-defines-key-measurements-in-determining-soil-health,defines
225,4/24/2020,https://www.agriculture.com/news/crops/qa-steve-groff-vegetable-farmer-watch-the-farmers-markets,farmer
226,4/24/2020,https://www.agriculture.com/news/crops/how-crop-scientists-conduct-research-amid-coronavirus-concerns,amid
227,4/24/2020,https://www.agriculture.com/news/business/hormel-offers-500-covid-19-bonus-to-steady-workers,bonus
228,4/24/2020,https://www.agriculture.com/news/business/more-coronavirus-tests-broadband-needed-in-rural-america,america
229,4/24/2020,https://www.agriculture.com/news/crops/locus-ag-donates-climate-smart-technology-to-help-farmers-offset-covid-19-losses,ag
230,4/24/2020,https://www.agriculture.com/what-farmers-are-reading-this-week-april-17-24,april
231,4/24/2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-april-24-2020,april
232,4/23/2020,https://www.agriculture.com/news/business/two-more-ethanol-plants-close-amid-coronavirus-pandemic,amid
233,4/23/2020,https://www.agriculture.com/news/machinery/avoid-desire-to-plant-to-wet,plant
234,4/23/2020,https://www.agriculture.com/news/business/mapping-covid-19-in-meatpacking-plants,covid
235,4/23/2020,https://www.agriculture.com/news/technology/corteva-agriscience-powerpollen-announce-commercial-agreement,agreement
236,4/23/2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-april-23-2020,april
237,4/22/2020,https://www.agriculture.com/news/cats-can-get-covid-19,cat
238,4/22/2020,https://www.agriculture.com/news/crops/koch-agronomic-services-develops-online-educational-agronomy-tools-for-growers-and,agronomic
239,4/22/2020,https://www.agriculture.com/news/crops/iowa-now-issuing-hemp-licenses-and-seed-permits,hemp
240,4/22/2020,https://www.agriculture.com/news/business/the-supermarket-of-the-future-may-be-smaller-and-fresher,fresher
241,4/22/2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-april-22-2020,april
242,4/21/2020,https://www.agriculture.com/news/crops/iowa-farmers-get-a-planting-weather-window-rain-arrives-later-in-the-week,arrives
243,4/21/2020,https://www.agriculture.com/news/business/farmers-shift-to-soybeans-won-t-avert-grain-glut,avert
244,4/21/2020,https://www.agriculture.com/news/business/with-half-the-ethanol-industry-offline-sales-to-drop-10-billion,billion
245,4/21/2020,https://www.agriculture.com/news/business/farm-credit-lenders-and-borrowers-good-for-now,borrower
246,4/21/2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-april-21-2020,april
247,4/20/2020,https://www.agriculture.com/news/crops/us-corn-7-planted-soybeans-2-usda-says,corn
248,4/20/2020,https://www.agriculture.com/family/social-media-makes-social-distancing-doable,social
249,4/20/2020,https://www.agriculture.com/news/livestock/rendering-plants-lack-capacity-to-handle-mass-disposal-of-euthanized-animals,animal
250,4/20/2020,https://www.agriculture.com/machinery/repair-maintenance/adjust-planters-to-reach-peak-yields,adjust
251,4/20/2020,https://www.agriculture.com/news/business/farmers-to-get-up-to-250000-each-in-coronavirus-cash-with-more-possible,cash
252,4/20/2020,https://www.agriculture.com/news/business/hunger-relief-will-come-in-the-form-of-the-harvest-box,box
253,4/20/2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-april-20-2020,april
254,4/19/2020,https://www.agriculture.com/news/livestock/jbs-raising-wages-for-workers-and-enhancing-safety-measures,enhancing
255,4/17/2020,https://www.agriculture.com/news/business/what-is-in-usda-s-19-billion-coronavirus-relief-program,billion
256,4/17/2020,https://www.agriculture.com/news/coronavirus-food-assistance-program-announced,announced
257,4/17/2020,https://www.agriculture.com/news/business/food-supply-experts-dont-worry-theres-plenty,don’t
258,4/17/2020,https://www.agriculture.com/news/machinery/best-iron-buys-of-the-week,best
259,4/17/2020,https://www.agriculture.com/news/business/one-year-of-coronavirus-relief-could-match-two-years-of-trade-war-aid,year
260,4/17/2020,https://www.agriculture.com/news/what-farmers-are-reading-this-week-april-10-17,reading
261,4/17/2020,https://www.agriculture.com/news/business/cibo-forms-farmer-led-advisory-network,advisory
262,4/17/2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-april-17-2020,april
263,4/16/2020,https://www.agriculture.com/community-members-rally-to-celebrate-a-beloved-farmer-s-life,beloved
264,4/16/2020,https://www.agriculture.com/news/business/usda-to-buy-as-much-excess-milk-and-meat-as-possible-says-perdue,buy
265,4/16/2020,https://www.agriculture.com/news/livestock/home-milk-delivery-booming-as-coronavirus-continues,booming
266,4/16/2020,https://www.agriculture.com/news/crops/us-wheat-farmers-are-open-for-business,business
267,4/16/2020,https://www.agriculture.com/news/three-big-things/3-big-things-today-april-16-2020,april
268,4/15/2020,https://www.agriculture.com/news/business/some-h-2a-requirements-will-be-temporarily-amended-during-covid-19-emergency,amended
